date,year,day,month,week,product,color,quantity,salesprice
1367971200,2013,8,5,19,LONG SLEEVE T-S,178,1,41.25
1368057600,2013,9,5,19,LONG SLEEVE T-S,178,2,24.75
1368403200,2013,13,5,20,LONG SLEEVE T-S,178,1,33.00
1368403200,2013,13,5,20,LONG SLEEVE T-S,406,1,33.00
1369353600,2013,24,5,21,LONG SLEEVE T-S,178,1,24.75
1369699200,2013,28,5,22,LONG SLEEVE T-S,178,1,24.75
1370217600,2013,3,6,23,LONG SLEEVE T-S,178,1,30.94
1370476800,2013,6,6,23,LONG SLEEVE T-S,178,1,28.88
1370822400,2013,10,6,24,LONG SLEEVE T-S,406,1,24.75
1370908800,2013,11,6,24,LONG SLEEVE T-S,178,1,24.75
1370908800,2013,11,6,24,LONG SLEEVE T-S,178,1,24.75
1372032000,2013,24,6,26,LONG SLEEVE T-S,178,2,24.75
1372032000,2013,24,6,26,LONG SLEEVE T-S,178,1,24.75
1372118400,2013,25,6,26,LONG SLEEVE T-S,406,1,24.75
1372636800,2013,1,7,27,LONG SLEEVE T-S,178,1,28.88
1373846400,2013,15,7,29,LONG SLEEVE T-S,178,1,11.00
1373932800,2013,16,7,29,LONG SLEEVE T-S,178,1,11.00
1373932800,2013,16,7,29,LONG SLEEVE T-S,178,1,11.00
1374019200,2013,17,7,29,LONG SLEEVE T-S,406,1,11.00
1374451200,2013,22,7,30,LONG SLEEVE T-S,406,1,15.40
1375315200,2013,1,8,31,LONG SLEEVE T-S,178,1,15.18
1375660800,2013,5,8,32,LONG SLEEVE T-S,178,1,22.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,406,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,178,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,178,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,178,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,178,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,406,1,22.00
1376956800,2013,20,8,34,LONG SLEEVE T-S,406,1,15.40
1377561600,2013,27,8,35,LONG SLEEVE T-S,406,1,22.00
1378080000,2013,2,9,36,LONG SLEEVE T-S,406,1,22.00
1378425600,2013,6,9,36,LONG SLEEVE T-S,406,1,22.00
1378684800,2013,9,9,37,LONG SLEEVE T-S,406,1,22.00
1378684800,2013,9,9,37,LONG SLEEVE T-S,406,1,22.00
1379635200,2013,20,9,38,LONG SLEEVE T-S,406,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,406,1,13.20
1380585600,2013,1,10,40,LONG SLEEVE T-S,406,1,15.40
1382054400,2013,18,10,42,LONG SLEEVE T-S,406,1,22.00
1382918400,2013,28,10,44,LONG SLEEVE T-S,406,1,22.00
1383264000,2013,1,11,44,LONG SLEEVE T-S,406,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,406,1,13.20
1386028800,2013,3,12,49,LONG SLEEVE T-S,406,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,406,1,11.00
1389830400,2014,16,1,3,LONG SLEEVE T-S,406,1,22.00
1357603200,2013,8,1,2,LONG SLEEVE T-S,428,1,38.50
1357603200,2013,8,1,2,LONG SLEEVE T-S,202,1,55.00
1357603200,2013,8,1,2,LONG SLEEVE T-S,428,1,55.00
1357862400,2013,11,1,2,LONG SLEEVE T-S,428,1,55.00
1358121600,2013,14,1,3,LONG SLEEVE T-S,202,1,55.00
1358294400,2013,16,1,3,LONG SLEEVE T-S,202,1,55.00
1358726400,2013,21,1,4,LONG SLEEVE T-S,202,1,38.50
1359331200,2013,28,1,5,LONG SLEEVE T-S,202,1,38.50
1359331200,2013,28,1,5,LONG SLEEVE T-S,237,1,38.50
1359331200,2013,28,1,5,LONG SLEEVE T-S,428,1,38.50
1359417600,2013,29,1,5,LONG SLEEVE T-S,428,1,38.50
1359504000,2013,30,1,5,LONG SLEEVE T-S,428,1,55.00
1359590400,2013,31,1,5,LONG SLEEVE T-S,237,1,55.00
1360281600,2013,8,2,6,LONG SLEEVE T-S,237,1,33.00
1361923200,2013,27,2,9,LONG SLEEVE T-S,428,1,55.00
1362096000,2013,1,3,9,LONG SLEEVE T-S,202,1,55.00
1362355200,2013,4,3,10,LONG SLEEVE T-S,202,1,55.00
1362355200,2013,4,3,10,LONG SLEEVE T-S,428,1,55.00
1362355200,2013,4,3,10,LONG SLEEVE T-S,428,1,55.00
1362528000,2013,6,3,10,LONG SLEEVE T-S,237,1,55.00
1363132800,2013,13,3,11,LONG SLEEVE T-S,237,1,38.50
1363132800,2013,13,3,11,LONG SLEEVE T-S,428,1,38.50
1363219200,2013,14,3,11,LONG SLEEVE T-S,202,1,38.50
1364169600,2013,25,3,13,LONG SLEEVE T-S,428,1,38.50
1364774400,2013,1,4,14,LONG SLEEVE T-S,202,1,38.50
1364774400,2013,1,4,14,LONG SLEEVE T-S,237,1,38.50
1365379200,2013,8,4,15,LONG SLEEVE T-S,237,1,38.50
1365379200,2013,8,4,15,LONG SLEEVE T-S,428,1,38.50
1365984000,2013,15,4,16,LONG SLEEVE T-S,202,1,55.00
1366156800,2013,17,4,16,LONG SLEEVE T-S,202,1,38.50
1367452800,2013,2,5,18,LONG SLEEVE T-S,428,1,38.50
1367539200,2013,3,5,18,LONG SLEEVE T-S,202,1,38.50
1367539200,2013,3,5,18,LONG SLEEVE T-S,237,1,38.50
1367971200,2013,8,5,19,LONG SLEEVE T-S,428,1,38.50
1368489600,2013,14,5,20,LONG SLEEVE T-S,428,1,44.00
1369612800,2013,27,5,22,LONG SLEEVE T-S,237,1,55.00
1370217600,2013,3,6,23,LONG SLEEVE T-S,202,1,41.25
1370822400,2013,10,6,24,LONG SLEEVE T-S,237,1,33.00
1370822400,2013,10,6,24,LONG SLEEVE T-S,237,1,33.00
1372118400,2013,25,6,26,LONG SLEEVE T-S,202,1,33.00
1372377600,2013,28,6,26,LONG SLEEVE T-S,237,1,38.50
1372896000,2013,4,7,27,LONG SLEEVE T-S,237,1,28.88
1372896000,2013,4,7,27,LONG SLEEVE T-S,428,1,28.88
1373500800,2013,11,7,28,LONG SLEEVE T-S,237,1,41.25
1373846400,2013,15,7,29,LONG SLEEVE T-S,237,1,33.00
1375228800,2013,31,7,31,LONG SLEEVE T-S,237,1,28.47
1375228800,2013,31,7,31,LONG SLEEVE T-S,202,1,28.88
1376265600,2013,12,8,33,LONG SLEEVE T-S,428,1,28.88
1376352000,2013,13,8,33,LONG SLEEVE T-S,202,1,24.75
1376352000,2013,13,8,33,LONG SLEEVE T-S,237,1,24.75
1376438400,2013,14,8,33,LONG SLEEVE T-S,428,1,24.75
1376870400,2013,19,8,34,LONG SLEEVE T-S,237,1,41.25
1377475200,2013,26,8,35,LONG SLEEVE T-S,202,1,28.88
1377475200,2013,26,8,35,LONG SLEEVE T-S,237,1,28.88
1377475200,2013,26,8,35,LONG SLEEVE T-S,202,1,28.88
1377475200,2013,26,8,35,LONG SLEEVE T-S,237,1,28.88
1377475200,2013,26,8,35,LONG SLEEVE T-S,202,1,28.88
1377734400,2013,29,8,35,LONG SLEEVE T-S,237,1,23.93
1377734400,2013,29,8,35,LONG SLEEVE T-S,202,1,23.93
1377734400,2013,29,8,35,LONG SLEEVE T-S,428,1,23.93
1377820800,2013,30,8,35,LONG SLEEVE T-S,237,1,23.93
1378080000,2013,2,9,36,LONG SLEEVE T-S,202,1,23.93
1378080000,2013,2,9,36,LONG SLEEVE T-S,237,1,23.93
1378080000,2013,2,9,36,LONG SLEEVE T-S,428,1,23.93
1378080000,2013,2,9,36,LONG SLEEVE T-S,237,1,23.93
1378425600,2013,6,9,36,LONG SLEEVE T-S,428,1,24.75
1378425600,2013,6,9,36,LONG SLEEVE T-S,428,1,28.88
1378684800,2013,9,9,37,LONG SLEEVE T-S,237,1,24.75
1378684800,2013,9,9,37,LONG SLEEVE T-S,202,1,24.75
1378684800,2013,9,9,37,LONG SLEEVE T-S,428,1,24.75
1378684800,2013,9,9,37,LONG SLEEVE T-S,428,1,24.75
1379289600,2013,16,9,38,LONG SLEEVE T-S,202,1,28.88
1379289600,2013,16,9,38,LONG SLEEVE T-S,237,1,28.88
1379376000,2013,17,9,38,LONG SLEEVE T-S,428,1,28.88
1379894400,2013,23,9,39,LONG SLEEVE T-S,237,1,28.88
1379894400,2013,23,9,39,LONG SLEEVE T-S,428,1,33.00
1380153600,2013,26,9,39,LONG SLEEVE T-S,428,1,28.88
1380585600,2013,1,10,40,LONG SLEEVE T-S,428,1,28.88
1380585600,2013,1,10,40,LONG SLEEVE T-S,202,1,28.88
1380585600,2013,1,10,40,LONG SLEEVE T-S,237,1,28.88
1381104000,2013,7,10,41,LONG SLEEVE T-S,237,1,41.25
1381104000,2013,7,10,41,LONG SLEEVE T-S,428,1,41.25
1381708800,2013,14,10,42,LONG SLEEVE T-S,237,1,28.88
1381708800,2013,14,10,42,LONG SLEEVE T-S,428,1,28.88
1381968000,2013,17,10,42,LONG SLEEVE T-S,237,1,28.88
1382054400,2013,18,10,42,LONG SLEEVE T-S,202,1,28.88
1382313600,2013,21,10,43,LONG SLEEVE T-S,428,1,24.75
1382313600,2013,21,10,43,LONG SLEEVE T-S,202,1,24.75
1382313600,2013,21,10,43,LONG SLEEVE T-S,428,1,24.75
1382313600,2013,21,10,43,LONG SLEEVE T-S,237,1,24.75
1383264000,2013,1,11,44,LONG SLEEVE T-S,428,1,13.20
1383264000,2013,1,11,44,LONG SLEEVE T-S,428,1,13.20
1383264000,2013,1,11,44,LONG SLEEVE T-S,237,1,13.20
1383264000,2013,1,11,44,LONG SLEEVE T-S,202,1,13.20
1383264000,2013,1,11,44,LONG SLEEVE T-S,202,1,13.20
1383264000,2013,1,11,44,LONG SLEEVE T-S,202,1,13.20
1383264000,2013,1,11,44,LONG SLEEVE T-S,428,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,202,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,202,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,428,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,202,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,428,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,202,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,428,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,202,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,237,1,17.60
1383609600,2013,5,11,45,LONG SLEEVE T-S,237,1,13.20
1383609600,2013,5,11,45,LONG SLEEVE T-S,428,1,13.20
1383609600,2013,5,11,45,LONG SLEEVE T-S,428,1,13.20
1383609600,2013,5,11,45,LONG SLEEVE T-S,428,1,13.20
1383696000,2013,6,11,45,LONG SLEEVE T-S,428,1,22.00
1383782400,2013,7,11,45,LONG SLEEVE T-S,237,1,13.20
1383782400,2013,7,11,45,LONG SLEEVE T-S,202,1,22.00
1383782400,2013,7,11,45,LONG SLEEVE T-S,428,1,22.00
1385337600,2013,25,11,48,LONG SLEEVE T-S,202,1,22.00
1385942400,2013,2,12,49,LONG SLEEVE T-S,202,1,13.20
1385942400,2013,2,12,49,LONG SLEEVE T-S,237,1,13.20
1385942400,2013,2,12,49,LONG SLEEVE T-S,202,1,13.20
1386028800,2013,3,12,49,LONG SLEEVE T-S,202,2,11.00
1386028800,2013,3,12,49,LONG SLEEVE T-S,237,2,11.00
1386028800,2013,3,12,49,LONG SLEEVE T-S,428,2,11.00
1386288000,2013,6,12,49,LONG SLEEVE T-S,202,1,22.00
1388102400,2013,27,12,52,LONG SLEEVE T-S,237,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,202,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,202,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,237,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,237,1,11.00
1388620800,2014,2,1,1,LONG SLEEVE T-S,202,1,22.00
1389139200,2014,8,1,2,LONG SLEEVE T-S,237,1,22.00
1389916800,2014,17,1,3,LONG SLEEVE T-S,202,1,22.00
1391385600,2014,3,2,6,LONG SLEEVE T-S,202,1,22.00
1393200000,2014,24,2,9,LONG SLEEVE T-S,202,1,13.20
1393200000,2014,24,2,9,LONG SLEEVE T-S,202,1,13.20
1393200000,2014,24,2,9,LONG SLEEVE T-S,202,1,13.20
1353888000,2012,26,11,48,LONG SLEEVE T-S,126,1,27.50
1353888000,2012,26,11,48,LONG SLEEVE T-S,126,1,27.50
1353974400,2012,27,11,48,LONG SLEEVE T-S,236,1,27.50
1353974400,2012,27,11,48,LONG SLEEVE T-S,961,1,27.50
1353974400,2012,27,11,48,LONG SLEEVE T-S,126,1,27.50
1354060800,2012,28,11,48,LONG SLEEVE T-S,126,1,27.50
1354060800,2012,28,11,48,LONG SLEEVE T-S,236,1,27.50
1354060800,2012,28,11,48,LONG SLEEVE T-S,126,1,27.50
1354060800,2012,28,11,48,LONG SLEEVE T-S,961,1,27.50
1354838400,2012,7,12,49,LONG SLEEVE T-S,961,1,55.00
1355097600,2012,10,12,50,LONG SLEEVE T-S,236,1,55.00
1355788800,2012,18,12,51,LONG SLEEVE T-S,961,1,55.00
1357257600,2013,4,1,1,LONG SLEEVE T-S,236,1,38.50
1357257600,2013,4,1,1,LONG SLEEVE T-S,961,1,38.50
1358812800,2013,22,1,4,LONG SLEEVE T-S,236,1,38.50
1359417600,2013,29,1,5,LONG SLEEVE T-S,126,1,38.50
1359936000,2013,4,2,6,LONG SLEEVE T-S,236,1,38.50
1360281600,2013,8,2,6,LONG SLEEVE T-S,126,1,33.00
1360627200,2013,12,2,7,LONG SLEEVE T-S,236,1,38.50
1361145600,2013,18,2,8,LONG SLEEVE T-S,236,1,27.50
1361145600,2013,18,2,8,LONG SLEEVE T-S,126,1,27.50
1361404800,2013,21,2,8,LONG SLEEVE T-S,961,1,38.50
1361750400,2013,25,2,9,LONG SLEEVE T-S,236,1,38.50
1361923200,2013,27,2,9,LONG SLEEVE T-S,126,1,16.50
1361923200,2013,27,2,9,LONG SLEEVE T-S,961,1,16.50
1362614400,2013,7,3,10,LONG SLEEVE T-S,126,1,33.00
1362960000,2013,11,3,11,LONG SLEEVE T-S,126,1,28.88
1363046400,2013,12,3,11,LONG SLEEVE T-S,126,1,28.88
1363651200,2013,19,3,12,LONG SLEEVE T-S,961,1,41.25
1363910400,2013,22,3,12,LONG SLEEVE T-S,126,1,28.88
1364342400,2013,27,3,13,LONG SLEEVE T-S,961,1,24.75
1364428800,2013,28,3,13,LONG SLEEVE T-S,126,2,24.75
1366588800,2013,22,4,17,LONG SLEEVE T-S,961,1,41.25
1366588800,2013,22,4,17,LONG SLEEVE T-S,126,1,41.25
1366934400,2013,26,4,17,LONG SLEEVE T-S,126,1,41.25
1368144000,2013,10,5,19,LONG SLEEVE T-S,126,1,24.75
1368144000,2013,10,5,19,LONG SLEEVE T-S,961,1,24.75
1369612800,2013,27,5,22,LONG SLEEVE T-S,126,1,41.25
1370908800,2013,11,6,24,LONG SLEEVE T-S,961,1,24.75
1372118400,2013,25,6,26,LONG SLEEVE T-S,961,1,24.75
1372982400,2013,5,7,27,LONG SLEEVE T-S,126,1,22.00
1373846400,2013,15,7,29,LONG SLEEVE T-S,126,1,16.50
1373932800,2013,16,7,29,LONG SLEEVE T-S,126,1,22.00
1374019200,2013,17,7,29,LONG SLEEVE T-S,126,1,11.00
1374019200,2013,17,7,29,LONG SLEEVE T-S,961,1,11.00
1374019200,2013,17,7,29,LONG SLEEVE T-S,126,1,11.00
1374019200,2013,17,7,29,LONG SLEEVE T-S,236,2,11.00
1374451200,2013,22,7,30,LONG SLEEVE T-S,961,1,15.40
1374710400,2013,25,7,30,LONG SLEEVE T-S,126,1,17.60
1375056000,2013,29,7,31,LONG SLEEVE T-S,961,1,22.00
1375315200,2013,1,8,31,LONG SLEEVE T-S,126,1,15.18
1375315200,2013,1,8,31,LONG SLEEVE T-S,961,1,15.18
1375401600,2013,2,8,31,LONG SLEEVE T-S,126,1,30.00
1375660800,2013,5,8,32,LONG SLEEVE T-S,126,1,22.00
1376352000,2013,13,8,33,LONG SLEEVE T-S,126,1,22.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,126,2,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,236,2,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,126,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,126,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,126,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,126,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,126,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,961,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,236,1,22.00
1377475200,2013,26,8,35,LONG SLEEVE T-S,236,1,22.00
1378080000,2013,2,9,36,LONG SLEEVE T-S,126,1,22.00
1378684800,2013,9,9,37,LONG SLEEVE T-S,126,1,15.40
1378684800,2013,9,9,37,LONG SLEEVE T-S,126,1,22.00
1378684800,2013,9,9,37,LONG SLEEVE T-S,126,1,22.00
1379635200,2013,20,9,38,LONG SLEEVE T-S,126,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,236,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,236,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,126,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,126,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,961,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,236,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,236,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,236,1,13.20
1379894400,2013,23,9,39,LONG SLEEVE T-S,236,1,13.20
1380585600,2013,1,10,40,LONG SLEEVE T-S,236,1,15.40
1380585600,2013,1,10,40,LONG SLEEVE T-S,961,1,15.40
1380672000,2013,2,10,40,LONG SLEEVE T-S,126,1,15.40
1380672000,2013,2,10,40,LONG SLEEVE T-S,236,1,15.40
1380672000,2013,2,10,40,LONG SLEEVE T-S,961,1,15.40
1381449600,2013,11,10,41,LONG SLEEVE T-S,126,1,22.00
1381708800,2013,14,10,42,LONG SLEEVE T-S,236,1,22.00
1381968000,2013,17,10,42,LONG SLEEVE T-S,236,1,22.00
1382054400,2013,18,10,42,LONG SLEEVE T-S,236,1,22.00
1382400000,2013,22,10,43,LONG SLEEVE T-S,961,1,22.00
1383523200,2013,4,11,45,LONG SLEEVE T-S,961,1,13.20
1383523200,2013,4,11,45,LONG SLEEVE T-S,236,1,13.20
1383696000,2013,6,11,45,LONG SLEEVE T-S,126,1,22.00
1383696000,2013,6,11,45,LONG SLEEVE T-S,236,1,22.00
1384128000,2013,11,11,46,LONG SLEEVE T-S,961,1,22.00
1384214400,2013,12,11,46,LONG SLEEVE T-S,961,1,22.00
1385337600,2013,25,11,48,LONG SLEEVE T-S,236,1,22.00
1386028800,2013,3,12,49,LONG SLEEVE T-S,961,1,11.00
1386028800,2013,3,12,49,LONG SLEEVE T-S,236,1,11.00
1387497600,2013,20,12,51,LONG SLEEVE T-S,236,1,15.40
1388016000,2013,26,12,52,LONG SLEEVE T-S,236,1,11.00
1388102400,2013,27,12,52,LONG SLEEVE T-S,236,1,11.00
1388102400,2013,27,12,52,LONG SLEEVE T-S,961,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,236,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,961,1,11.00
1388361600,2013,30,12,53,LONG SLEEVE T-S,961,1,11.00
1388534400,2014,1,1,1,LONG SLEEVE T-S,236,1,11.00
1388534400,2014,1,1,1,LONG SLEEVE T-S,961,1,11.00
1388620800,2014,2,1,1,LONG SLEEVE T-S,961,1,22.00
1389916800,2014,17,1,3,LONG SLEEVE T-S,236,1,22.00
1391644800,2014,6,2,6,LONG SLEEVE T-S,236,1,22.00
1391644800,2014,6,2,6,LONG SLEEVE T-S,961,1,22.00
1391990400,2014,10,2,7,LONG SLEEVE T-S,236,1,22.00
1394755200,2014,14,3,11,LONG SLEEVE T-S,961,1,22.00
1395187200,2014,19,3,12,LONG SLEEVE T-S,236,1,15.40
1395187200,2014,19,3,12,LONG SLEEVE T-S,961,1,15.40
1395273600,2014,20,3,12,LONG SLEEVE T-S,236,1,15.40
1396828800,2014,7,4,15,LONG SLEEVE T-S,961,1,22.00
1397520000,2014,15,4,16,LONG SLEEVE T-S,961,1,13.20
1397606400,2014,16,4,16,LONG SLEEVE T-S,236,1,13.20
1398038400,2014,21,4,17,LONG SLEEVE T-S,236,1,15.40
1398038400,2014,21,4,17,LONG SLEEVE T-S,961,1,22.00
1344988800,2012,15,8,33,LONG SLEEVE T-S,403,1,55.00
1348444800,2012,24,9,39,LONG SLEEVE T-S,017,1,55.00
1348444800,2012,24,9,39,LONG SLEEVE T-S,403,1,55.00
1350259200,2012,15,10,42,LONG SLEEVE T-S,017,1,44.00
1350432000,2012,17,10,42,LONG SLEEVE T-S,017,1,44.00
1350864000,2012,22,10,43,LONG SLEEVE T-S,017,1,55.00
1355097600,2012,10,12,50,LONG SLEEVE T-S,017,1,55.00
1356912000,2012,31,12,53,LONG SLEEVE T-S,017,1,20.63
1356912000,2012,31,12,53,LONG SLEEVE T-S,017,1,20.63
1358726400,2013,21,1,4,LONG SLEEVE T-S,017,1,28.88
1359936000,2013,4,2,6,LONG SLEEVE T-S,017,1,28.88
1360195200,2013,7,2,6,LONG SLEEVE T-S,403,1,24.75
1360195200,2013,7,2,6,LONG SLEEVE T-S,017,1,24.75
1361750400,2013,25,2,9,LONG SLEEVE T-S,403,1,16.50
1361750400,2013,25,2,9,LONG SLEEVE T-S,017,1,16.50
1368748800,2013,17,5,20,LONG SLEEVE T-S,017,1,15.40
1369008000,2013,20,5,21,LONG SLEEVE T-S,403,1,15.40
1369008000,2013,20,5,21,LONG SLEEVE T-S,017,1,15.40
1369008000,2013,20,5,21,LONG SLEEVE T-S,017,1,22.00
1373932800,2013,16,7,29,LONG SLEEVE T-S,017,1,11.00
1375315200,2013,1,8,31,LONG SLEEVE T-S,017,1,15.18
1375920000,2013,8,8,32,LONG SLEEVE T-S,017,1,22.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,017,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,403,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,017,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,017,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,403,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,017,1,11.00
1376611200,2013,16,8,33,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,11.00
1376870400,2013,19,8,34,LONG SLEEVE T-S,017,1,22.00
1358121600,2013,14,1,3,LONG SLEEVE T-S,524,1,55.00
1359072000,2013,25,1,4,LONG SLEEVE T-S,523,1,55.00
1359331200,2013,28,1,5,LONG SLEEVE T-S,524,1,38.50
1359417600,2013,29,1,5,LONG SLEEVE T-S,524,1,38.50
1359590400,2013,31,1,5,LONG SLEEVE T-S,523,1,55.00
1359590400,2013,31,1,5,LONG SLEEVE T-S,524,1,55.00
1360281600,2013,8,2,6,LONG SLEEVE T-S,524,1,33.00
1360281600,2013,8,2,6,LONG SLEEVE T-S,523,1,38.50
1361145600,2013,18,2,8,LONG SLEEVE T-S,524,1,38.50
1361232000,2013,19,2,8,LONG SLEEVE T-S,524,1,27.50
1361404800,2013,21,2,8,LONG SLEEVE T-S,524,1,38.50
1362096000,2013,1,3,9,LONG SLEEVE T-S,523,1,55.00
1362096000,2013,1,3,9,LONG SLEEVE T-S,523,1,55.00
1362355200,2013,4,3,10,LONG SLEEVE T-S,524,1,55.00
1362355200,2013,4,3,10,LONG SLEEVE T-S,523,1,55.00
1362700800,2013,8,3,10,LONG SLEEVE T-S,523,1,55.00
1362700800,2013,8,3,10,LONG SLEEVE T-S,524,1,55.00
1362960000,2013,11,3,11,LONG SLEEVE T-S,523,1,38.50
1362960000,2013,11,3,11,LONG SLEEVE T-S,523,1,38.50
1362960000,2013,11,3,11,LONG SLEEVE T-S,524,1,38.50
1363132800,2013,13,3,11,LONG SLEEVE T-S,524,1,38.50
1363132800,2013,13,3,11,LONG SLEEVE T-S,524,1,38.50
1363910400,2013,22,3,12,LONG SLEEVE T-S,523,1,38.50
1364169600,2013,25,3,13,LONG SLEEVE T-S,524,1,26.95
1364774400,2013,1,4,14,LONG SLEEVE T-S,523,1,38.50
1364774400,2013,1,4,14,LONG SLEEVE T-S,524,1,38.50
1364947200,2013,3,4,14,LONG SLEEVE T-S,524,1,38.50
1365120000,2013,5,4,14,LONG SLEEVE T-S,523,1,38.50
