date,year,day,month,week,product,color,size,quantity,salesprice
1456099200,2016,22,2,9,CAPRI,26E,M,1,50.00
1456099200,2016,22,2,9,CAPRI,1,L,1,42.50
1456099200,2016,22,2,9,CAPRI,1,XL,2,35.00
1456099200,2016,22,2,9,CAPRI,648,L,1,42.50
1456099200,2016,22,2,9,CAPRI,648,M,2,50.00
1456099200,2016,22,2,9,SKORT,1,M,1,45.00
1456099200,2016,22,2,9,SKORT,648,M,1,38.25
1456099200,2016,22,2,9,PANTS,1,M,1,70.00
1456099200,2016,22,2,9,PANTS,1,XL,1,46.75
1456099200,2016,22,2,9,PANTS,1,L,1,46.75
1456099200,2016,22,2,9,PANTS,1,M,3,55.00
1456099200,2016,22,2,9,PANTS,1,M,2,55.00
1456099200,2016,22,2,9,PANTS,1,M,1,38.50
1456099200,2016,22,2,9,PANTS,1,M,1,55.00
1456099200,2016,22,2,9,PANTS,1,1X,2,36.40
1456099200,2016,22,2,9,PANTS,1,2X,1,36.40
1456099200,2016,22,2,9,CAPRI,23E,1X,1,37.99
1456099200,2016,22,2,9,CAPRI,94C,1X,1,37.99
1456099200,2016,22,2,9,LONG LEGGING,773,2X,1,40.99
1456099200,2016,22,2,9,LONG LEGGING,1,2X,2,29.99
1456099200,2016,22,2,9,CAPRI,106,M,1,42.00
1456099200,2016,22,2,9,CAPRI,1,M,2,50.00
1456099200,2016,22,2,9,CAPRI,1,M,1,50.00
1456099200,2016,22,2,9,CAPRI,1,M,1,50.00
1456099200,2016,22,2,9,PANTS,626,M,1,33.75
1456099200,2016,22,2,9,TANK,10,M,1,28.00
1456099200,2016,22,2,9,TANK,1,L,1,28.00
1456099200,2016,22,2,9,TANK,43X,L,1,30.00
1456099200,2016,22,2,9,S/S TOP,773,0X,1,48.00
1456099200,2016,22,2,9,LONG LEGGING,1,L,1,33.99
1456099200,2016,22,2,9,LONG LEGGING,10,M,1,28.89
1456099200,2016,22,2,9,LONG LEGGING,303,M,1,33.99
1456099200,2016,22,2,9,LONG LEGGING,0CB,L,1,31.50
1456099200,2016,22,2,9,PANTS,1,M,1,33.99
1456099200,2016,22,2,9,TANK,34D,XL,1,18.99
1456099200,2016,22,2,9,L/S TOP,04P,L,1,40.00
1456099200,2016,22,2,9,L/S TOP,22E,L,1,30.99
1456099200,2016,22,2,9,L/S TOP,513,M,1,30.99
1456099200,2016,22,2,9,TANK,33D,XL,1,24.79
1456099200,2016,22,2,9,L/S TOP,34D,L,1,30.99
1456099200,2016,22,2,9,JACKETS,1,L,1,45.99
1456099200,2016,22,2,9,JACKETS,1,S,1,39.09
1456099200,2016,22,2,9,JACKETS,1,M,1,45.99
1456099200,2016,22,2,9,JACKETS,1,M,1,58.00
1456099200,2016,22,2,9,S/S TOP,24B,L,1,22.99
1456099200,2016,22,2,9,S/S TOP,24B,M,1,22.99
1456099200,2016,22,2,9,S/S TOP,40B,L,1,22.99
1456099200,2016,22,2,9,S/S TOP,65A,L,1,22.99
1456099200,2016,22,2,9,JACKETS,1,M,1,43.99
1456099200,2016,22,2,9,JACKETS,361,L,1,43.99
1456099200,2016,22,2,9,CAPRI,1,L,1,25.20
1456099200,2016,22,2,9,CAPRI,361,S,1,42.00
1456099200,2016,22,2,9,PANTS,1,XL,1,31.50
1456099200,2016,22,2,9,PANTS,1,XS,1,33.75
1456099200,2016,22,2,9,SPORTBRA CUT AND SEW,21E,S,1,30.00
1456099200,2016,22,2,9,SPORTBRA CUT AND SEW,46E,S,1,30.00
1456099200,2016,22,2,9,SPORTBRA CUT AND SEW,96J,S,1,30.00
1456099200,2016,22,2,9,SHORT,1,M,1,30.00
1456099200,2016,22,2,9,LONG LEGGING,1,L,1,38.25
1456099200,2016,22,2,9,CAPRI,1,L,2,25.20
1456099200,2016,22,2,9,SHORT,1,M,2,40.00
1456099200,2016,22,2,9,SHORT,1,XL,2,34.00
1456099200,2016,22,2,9,CAPRI,1,M,1,35.00
1456099200,2016,22,2,9,PANTS,1,M,2,31.50
1456099200,2016,22,2,9,PANTS,1,M,1,42.00
1456099200,2016,22,2,9,PANTS,1,S,2,42.00
1456099200,2016,22,2,9,CAPRI,999,L,1,35.70
1456099200,2016,22,2,9,PANTS,1,S,1,31.50
1456099200,2016,22,2,9,LONG LEGGING,513,S,1,45.00
1456099200,2016,22,2,9,SPORTBRA CUT AND SEW,1,38,1,51.00
1456185600,2016,23,2,9,LONG LEGGING,1,S,1,50.00
1456185600,2016,23,2,9,LONG LEGGING,1,S,1,50.00
1456185600,2016,23,2,9,PANTS,1,M,1,55.00
1456185600,2016,23,2,9,CAPRI,1,L,1,50.00
1456185600,2016,23,2,9,CAPRI,1,L,1,50.00
1456185600,2016,23,2,9,CAPRI,1,S,1,50.00
1456185600,2016,23,2,9,PANTS,1,XL,3,35.75
1456185600,2016,23,2,9,PANTS,648,2X,1,39.99
1456185600,2016,23,2,9,S/S TOP,42X,2X,1,30.60
1456185600,2016,23,2,9,S/S TOP,69B,2X,1,30.60
1456185600,2016,23,2,9,TANK,39F,2X,1,29.74
1456185600,2016,23,2,9,SWEATER,1,2X,1,30.59
1456185600,2016,23,2,9,CAPRI,1,S,1,31.99
1456185600,2016,23,2,9,CAPRI,0AH,S,1,42.00
1456185600,2016,23,2,9,CAPRI,33D,L,1,42.00
1456185600,2016,23,2,9,CAPRI,58C,L,1,42.00
1456185600,2016,23,2,9,CAPRI,0CA,S,1,42.00
1456185600,2016,23,2,9,CAPRI,0BZ,M,1,42.00
1456185600,2016,23,2,9,LONG LEGGING,0CB,M,1,33.75
1456185600,2016,23,2,9,LONG LEGGING,05Z,S,1,33.99
1456185600,2016,23,2,9,LONG LEGGING,91K,M,1,33.99
1456185600,2016,23,2,9,TANK,22G,S,1,15.99
1456185600,2016,23,2,9,TANK,30B,L,1,47.99
1456185600,2016,23,2,9,L/S TOP,24E,L,1,30.99
1456185600,2016,23,2,9,L/S TOP,27L,L,1,40.00
1456185600,2016,23,2,9,L/S TOP,65B,L,1,30.99
1456185600,2016,23,2,9,SINGLET,20G,M,1,10.99
1456185600,2016,23,2,9,JACKETS,773,L,1,29.89
1456185600,2016,23,2,9,SPORTBRA CUT AND SEW,303,M,1,33.75
1456185600,2016,23,2,9,CAPRI,1,M,1,42.00
1456185600,2016,23,2,9,PANTS,1,L,4,45.00
1456185600,2016,23,2,9,SPORTBRA CUT AND SEW,17,M,1,33.75
1456185600,2016,23,2,9,LONG LEGGING,1,L,1,38.25
1456185600,2016,23,2,9,CAPRI,1,M,1,37.50
1456185600,2016,23,2,9,PANTS,1,M,1,33.75
1456185600,2016,23,2,9,PANTS,1,L,3,41.25
1456272000,2016,24,2,9,LONG LEGGING,182,S,1,22.80
1456272000,2016,24,2,9,TANK,42X,L,1,33.00
1456272000,2016,24,2,9,JACKETS,1,S,1,27.59
1456272000,2016,24,2,9,JACKETS,648,M,1,36.00
1456272000,2016,24,2,9,JACKETS,1,L,1,36.00
1456272000,2016,24,2,9,JACKETS,1,M,1,36.00
1456272000,2016,24,2,9,JACKETS,648,XL,1,36.00
1456272000,2016,24,2,9,LONG LEGGING,1,M,2,30.00
1456272000,2016,24,2,9,LONG LEGGING,1,S,1,30.00
1456272000,2016,24,2,9,PANTS,1,L,3,33.00
1456272000,2016,24,2,9,PANTS,1,L,1,41.25
1456272000,2016,24,2,9,PANTS,1,M,1,33.00
1456272000,2016,24,2,9,CAPRI,1,L,1,30.00
1456272000,2016,24,2,9,CAPRI,1,XL,1,50.00
1456272000,2016,24,2,9,CAPRI,648,L,1,30.00
1456272000,2016,24,2,9,SHORT,1,XL,1,24.00
1456272000,2016,24,2,9,SHORT,1,XL,1,24.00
1456272000,2016,24,2,9,LONG LEGGING,08W,S,1,36.00
1456272000,2016,24,2,9,LONG LEGGING,1,L,2,36.00
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,36.00
1456272000,2016,24,2,9,LONG LEGGING,1,XL,1,36.00
1456272000,2016,24,2,9,LONG LEGGING,1,S,1,30.00
1456272000,2016,24,2,9,CAPRI,0AN,XL,1,30.00
1456272000,2016,24,2,9,CAPRI,1,L,1,30.00
1456272000,2016,24,2,9,CAPRI,648,L,1,30.00
1456272000,2016,24,2,9,CAPRI,1,S,1,22.79
1456272000,2016,24,2,9,CAPRI,1,S,1,22.79
1456272000,2016,24,2,9,CAPRI,06W,M,1,30.00
1456272000,2016,24,2,9,CAPRI,26E,L,1,30.00
1456272000,2016,24,2,9,CAPRI,805,M,1,30.00
1456272000,2016,24,2,9,CAPRI,805,M,1,30.00
1456272000,2016,24,2,9,CAPRI,94C,L,1,22.79
1456272000,2016,24,2,9,CAPRI,94C,M,1,22.79
1456272000,2016,24,2,9,CAPRI,94C,M,1,22.79
1456272000,2016,24,2,9,CAPRI,0AQ,M,1,30.00
1456272000,2016,24,2,9,CAPRI,1,M,1,32.50
1456272000,2016,24,2,9,CAPRI,1,XL,2,50.00
1456272000,2016,24,2,9,CAPRI,1,M,1,30.00
1456272000,2016,24,2,9,CAPRI,1,M,1,42.50
1456272000,2016,24,2,9,CAPRI,1,S,1,30.00
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,30.00
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,30.00
1456272000,2016,24,2,9,LONG LEGGING,648,M,1,30.00
1456272000,2016,24,2,9,SKORT,648,M,1,38.25
1456272000,2016,24,2,9,PANTS,1,M,1,59.50
1456272000,2016,24,2,9,PANTS,648,M,1,59.50
1456272000,2016,24,2,9,PANTS,1,L,2,33.00
1456272000,2016,24,2,9,PANTS,1,L,1,41.25
1456272000,2016,24,2,9,PANTS,1,M,2,33.00
1456272000,2016,24,2,9,PANTS,1,M,2,33.00
1456272000,2016,24,2,9,PANTS,1,M,1,33.00
1456272000,2016,24,2,9,PANTS,1,XL,1,55.00
1456272000,2016,24,2,9,CAPRI,1,L,1,18.00
1456272000,2016,24,2,9,PANTS,193,3X,1,34.19
1456272000,2016,24,2,9,CAPRI,1,0X,2,30.00
1456272000,2016,24,2,9,CAPRI,1,0X,1,30.00
1456272000,2016,24,2,9,CAPRI,303,1X,1,30.00
1456272000,2016,24,2,9,LONG LEGGING,1,0X,1,30.00
1456272000,2016,24,2,9,LONG LEGGING,1,0X,1,30.00
1456272000,2016,24,2,9,LONG LEGGING,1,3X,1,30.00
1456272000,2016,24,2,9,PANTS,1,2X,1,31.20
1456272000,2016,24,2,9,PANTS,513,2X,1,52.00
1456272000,2016,24,2,9,CAPRI,23E,0X,1,22.79
1456272000,2016,24,2,9,CAPRI,94C,1X,1,22.79
1456272000,2016,24,2,9,BOTTOM,1,3X,1,23.99
1456272000,2016,24,2,9,SHORT,21A,S,1,10.19
1456272000,2016,24,2,9,SHORT,981,L,1,10.19
1456272000,2016,24,2,9,TANK,30B,1X,1,17.40
1456272000,2016,24,2,9,JACKETS,1,0X,1,31.20
1456272000,2016,24,2,9,JACKETS,1,1X,1,31.20
1456272000,2016,24,2,9,JACKETS,1,3X,1,31.20
1456272000,2016,24,2,9,S/S TOP,42X,2X,1,21.60
1456272000,2016,24,2,9,TANK,39F,0X,1,36.99
1456272000,2016,24,2,9,TOP,23E,0X,1,22.79
1456272000,2016,24,2,9,L/S TOP,773,0X,1,24.00
1456272000,2016,24,2,9,SWEATER,31C,S,1,18.60
1456272000,2016,24,2,9,SWEATER,509,S,1,18.59
1456272000,2016,24,2,9,CAPRI,106,M,1,25.20
1456272000,2016,24,2,9,CAPRI,1,M,1,30.00
1456272000,2016,24,2,9,CAPRI,1,M,1,30.00
1456272000,2016,24,2,9,TANK,10,S,1,24.00
1456272000,2016,24,2,9,TANK,626,L,1,24.00
1456272000,2016,24,2,9,TANK,626,L,1,24.00
1456272000,2016,24,2,9,TANK,626,M,1,24.00
1456272000,2016,24,2,9,TANK,626,M,1,24.00
1456272000,2016,24,2,9,TANK,626,S,1,24.00
1456272000,2016,24,2,9,L/S TOP,43X,L,1,27.00
1456272000,2016,24,2,9,TANK,1,M,1,24.00
1456272000,2016,24,2,9,TANK,1,M,1,24.00
1456272000,2016,24,2,9,TANK,106,M,1,24.00
1456272000,2016,24,2,9,TANK,106,M,1,24.00
1456272000,2016,24,2,9,TANK,513,XL,3,30.00
1456272000,2016,24,2,9,TANK,138,S,1,18.00
1456272000,2016,24,2,9,TANK,36M,L,1,18.00
1456272000,2016,24,2,9,TANK,86A,L,1,30.00
1456272000,2016,24,2,9,TANK,27J,0X,1,28.80
1456272000,2016,24,2,9,LONG LEGGING,0B1,L,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,0B1,M,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,27.00
1456272000,2016,24,2,9,CAPRI,1,M,1,19.19
1456272000,2016,24,2,9,CAPRI,303,L,1,19.19
1456272000,2016,24,2,9,LONG LEGGING,1,L,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,S,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,L,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,1,S,1,20.39
1456272000,2016,24,2,9,CAPRI,1,L,1,19.20
1456272000,2016,24,2,9,CAPRI,1,S,1,19.20
1456272000,2016,24,2,9,LONG LEGGING,1,S,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,773,L,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,09W,L,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,S,4,20.40
1456272000,2016,24,2,9,LONG LEGGING,626,M,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,05V,S,1,27.00
1456272000,2016,24,2,9,LONG LEGGING,08N,S,1,20.39
1456272000,2016,24,2,9,CAPRI,00M,L,1,19.19
1456272000,2016,24,2,9,CAPRI,00M,L,1,19.19
1456272000,2016,24,2,9,CAPRI,07N,L,2,19.20
1456272000,2016,24,2,9,CAPRI,07N,S,2,19.20
1456272000,2016,24,2,9,CAPRI,303,M,1,25.20
1456272000,2016,24,2,9,CAPRI,361,S,1,19.20
1456272000,2016,24,2,9,CAPRI,58C,M,1,25.20
1456272000,2016,24,2,9,LONG LEGGING,1,L,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,303,L,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,1,L,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,1,S,1,20.39
1456272000,2016,24,2,9,CAPRI,0CR,L,1,25.20
1456272000,2016,24,2,9,CAPRI,03V,L,1,25.20
1456272000,2016,24,2,9,LONG LEGGING,1,M,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,303,S,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,805,L,2,27.00
1456272000,2016,24,2,9,LONG LEGGING,805,S,1,45.00
1456272000,2016,24,2,9,LONG LEGGING,805,XL,2,27.00
1456272000,2016,24,2,9,CAPRI,0C3,M,1,25.20
1456272000,2016,24,2,9,CAPRI,4AM,M,1,25.20
1456272000,2016,24,2,9,CAPRI,65E,M,1,19.19
1456272000,2016,24,2,9,CAPRI,0BV,M,4,25.20
1456272000,2016,24,2,9,CAPRI,0BZ,M,1,25.20
1456272000,2016,24,2,9,CAPRI,0BZ,S,1,25.20
1456272000,2016,24,2,9,LONG LEGGING,0AE,S,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,07Z,S,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,08Z,S,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,08Z,S,1,20.39
1456272000,2016,24,2,9,LONG LEGGING,22P,S,1,27.00
1456272000,2016,24,2,9,LONG LEGGING,31P,L,1,45.00
1456272000,2016,24,2,9,LONG LEGGING,45S,S,1,20.40
1456272000,2016,24,2,9,LONG LEGGING,91K,S,1,20.39
1456272000,2016,24,2,9,TANK,41H,M,1,9.60
1456272000,2016,24,2,9,L/S TOP,1,S,1,18.60
1456272000,2016,24,2,9,TANK,30B,XL,1,28.79
1456272000,2016,24,2,9,TANK,22E,L,1,11.39
1456272000,2016,24,2,9,S/S TOP,22E,M,1,13.79
1456272000,2016,24,2,9,S/S TOP,22E,S,1,13.79
1456272000,2016,24,2,9,S/S TOP,24E,M,1,13.80
1456272000,2016,24,2,9,S/S TOP,668,S,1,13.79
1456272000,2016,24,2,9,TANK,33D,M,1,18.59
1456272000,2016,24,2,9,TANK,22G,M,1,9.59
1456272000,2016,24,2,9,TANK,22G,S,1,9.60
1456272000,2016,24,2,9,TANK,35E,M,1,9.59
1456272000,2016,24,2,9,TANK,04J,S,1,10.19
1456272000,2016,24,2,9,SINGLET,20G,M,1,6.59
1456272000,2016,24,2,9,SINGLET,20G,M,1,6.60
1456272000,2016,24,2,9,L/S TOP,34D,L,1,18.59
1456272000,2016,24,2,9,TANK,805,XL,1,27.00
1456272000,2016,24,2,9,JACKETS,1,XS,1,27.59
1456272000,2016,24,2,9,JACKETS,773,XS,1,27.60
1456272000,2016,24,2,9,JACKETS,00M,S,1,27.60
1456272000,2016,24,2,9,JACKETS,1,L,1,27.59
1456272000,2016,24,2,9,JACKETS,626,M,1,26.40
1456272000,2016,24,2,9,JACKETS,1,L,1,26.40
1456272000,2016,24,2,9,JACKETS,1,L,1,43.99
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,33D,S,1,18.59
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,106,M,1,24.00
1456272000,2016,24,2,9,S/S TOP,24B,XL,1,13.79
1456272000,2016,24,2,9,S/S TOP,40B,L,1,13.80
1456272000,2016,24,2,9,S/S TOP,40B,XL,1,13.80
1456272000,2016,24,2,9,S/S TOP,513,XL,1,13.80
1456272000,2016,24,2,9,S/S TOP,648,XL,1,13.79
1456272000,2016,24,2,9,S/S TOP,65A,XL,1,13.79
1456272000,2016,24,2,9,S/S TOP,98A,L,1,13.79
1456272000,2016,24,2,9,S/S TOP,98A,XL,2,13.79
1456272000,2016,24,2,9,CAPRI,1,M,1,25.20
1456272000,2016,24,2,9,CAPRI,1,XL,1,25.20
1456272000,2016,24,2,9,CAPRI,1,XL,1,25.20
1456272000,2016,24,2,9,CAPRI,303,M,1,25.20
1456272000,2016,24,2,9,CAPRI,361,L,1,25.20
1456272000,2016,24,2,9,PANTS,1,XL,1,27.00
1456272000,2016,24,2,9,PANTS,1,XL,1,27.00
1456272000,2016,24,2,9,LONG LEGGING,668,S,1,20.39
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,44Q,L,1,24.00
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,303,L,1,45.00
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,1,M,1,24.00
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,648,L,1,24.00
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,648,L,1,24.00
1456272000,2016,24,2,9,LONG LEGGING,1,L,2,30.00
1456272000,2016,24,2,9,CAPRI,1,L,2,30.00
1456272000,2016,24,2,9,CAPRI,1,XL,1,50.00
1456272000,2016,24,2,9,SHORT,1,L,1,18.00
1456272000,2016,24,2,9,PANTS,1,L,1,33.00
1456272000,2016,24,2,9,PANTS,1,S,2,33.00
1456272000,2016,24,2,9,PANTS,1,M,1,25.20
1456272000,2016,24,2,9,PANTS,1,M,1,42.00
1456272000,2016,24,2,9,PANTS,1,M,6,25.20
1456272000,2016,24,2,9,PANTS,1,S,2,25.20
1456272000,2016,24,2,9,PANTS,1,L,1,27.00
1456272000,2016,24,2,9,CAPRI,1,L,1,30.00
1456272000,2016,24,2,9,CAPRI,1,M,1,42.50
1456272000,2016,24,2,9,LONG LEGGING,513,M,1,27.00
1456272000,2016,24,2,9,PANTS,1,L,2,33.00
1456272000,2016,24,2,9,PANTS,1,L,1,55.00
1456272000,2016,24,2,9,PANTS,1,XL,2,33.00
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,24G,S,1,17.99
1456272000,2016,24,2,9,SPORTBRA CUT AND SEW,545,40,2,36.00
1456358400,2016,25,2,9,LONG LEGGING,1,S,1,22.79
1456358400,2016,25,2,9,LONG LEGGING,182,S,1,22.80
1456358400,2016,25,2,9,LONG LEGGING,182,XL,1,22.79
1456358400,2016,25,2,9,LONG LEGGING,182,XS,1,22.79
1456358400,2016,25,2,9,S/S TOP,95C,L,1,18.00
1456358400,2016,25,2,9,JACKETS,1,M,1,27.59
1456358400,2016,25,2,9,JACKETS,648,L,1,36.00
1456358400,2016,25,2,9,LONG LEGGING,1,L,1,36.00
1456358400,2016,25,2,9,LONG LEGGING,1,M,1,36.00
1456358400,2016,25,2,9,CAPRI,0AN,XL,1,30.00
1456358400,2016,25,2,9,CAPRI,1,L,1,30.00
1456358400,2016,25,2,9,CAPRI,1,L,1,30.00
1456358400,2016,25,2,9,CAPRI,182,L,1,30.00
1456358400,2016,25,2,9,CAPRI,805,M,1,30.00
1456358400,2016,25,2,9,CAPRI,94C,M,1,22.79
1456358400,2016,25,2,9,CAPRI,94C,S,1,22.79
1456358400,2016,25,2,9,CAPRI,1,L,1,30.00
1456358400,2016,25,2,9,CAPRI,1,L,1,30.00
1456358400,2016,25,2,9,CAPRI,1,L,3,30.00
1456358400,2016,25,2,9,CAPRI,1,M,3,30.00
1456358400,2016,25,2,9,CAPRI,1,S,3,30.00
1456358400,2016,25,2,9,CAPRI,1,M,1,30.00
1456358400,2016,25,2,9,LONG LEGGING,1,S,1,30.00
1456358400,2016,25,2,9,LONG LEGGING,1,XL,2,30.00
1456358400,2016,25,2,9,LONG LEGGING,1,XS,1,30.00
1456358400,2016,25,2,9,CAPRI,648,M,1,30.00
1456358400,2016,25,2,9,PANTS,1,L,2,42.00
1456358400,2016,25,2,9,PANTS,1,L,1,42.00
1456358400,2016,25,2,9,PANTS,1,M,2,42.00
1456358400,2016,25,2,9,PANTS,1,M,1,42.00
1456358400,2016,25,2,9,PANTS,1,XL,1,42.00
1456358400,2016,25,2,9,PANTS,1,XL,1,42.00
1456358400,2016,25,2,9,PANTS,1,L,2,33.00
1456358400,2016,25,2,9,PANTS,1,M,2,33.00
1456358400,2016,25,2,9,PANTS,1,M,1,33.00
1456358400,2016,25,2,9,PANTS,1,S,1,55.00
1456358400,2016,25,2,9,PANTS,1,XL,5,33.00
1456358400,2016,25,2,9,PANTS,1,XL,2,33.00
1456358400,2016,25,2,9,PANTS,1,L,2,33.00
1456358400,2016,25,2,9,PANTS,1,L,1,33.00
1456358400,2016,25,2,9,PANTS,1,XL,1,33.00
1456358400,2016,25,2,9,PANTS,1,L,1,55.00
1456358400,2016,25,2,9,PANTS,1,M,1,33.00
1456358400,2016,25,2,9,PANTS,1,XL,1,41.25
1456358400,2016,25,2,9,PANTS,648,XL,1,41.25
1456358400,2016,25,2,9,PANTS,1,L,1,18.00
1456358400,2016,25,2,9,PANTS,1,1X,1,31.20
1456358400,2016,25,2,9,CAPRI,193,0X,1,19.20
1456358400,2016,25,2,9,LONG LEGGING,1,2X,1,24.59
1456358400,2016,25,2,9,BOTTOM,1,0X,1,39.99
1456358400,2016,25,2,9,S/S TOP,193,0X,1,18.59
1456358400,2016,25,2,9,S/S TOP,10,0X,1,36.00
1456358400,2016,25,2,9,S/S TOP,303,0X,1,21.60
1456358400,2016,25,2,9,S/S TOP,303,0X,1,36.00
1456358400,2016,25,2,9,S/S TOP,38L,0X,1,36.00
1456358400,2016,25,2,9,S/S TOP,69B,0X,1,21.60
1456358400,2016,25,2,9,S/S TOP,773,0X,1,36.00
1456358400,2016,25,2,9,TOP,193,0X,1,22.79
1456358400,2016,25,2,9,L/S TOP,60C,0X,1,42.00
1456358400,2016,25,2,9,JACKETS,1,0X,1,40.80
1456358400,2016,25,2,9,SPORTBRA CUT AND SEW,106,M,1,24.00
1456358400,2016,25,2,9,SPORTBRA CUT AND SEW,0AL,S,1,24.00
1456358400,2016,25,2,9,CAPRI,1,L,1,25.20
1456358400,2016,25,2,9,CAPRI,46X,XS,1,25.20
1456358400,2016,25,2,9,LONG LEGGING,1,M,1,27.00
1456358400,2016,25,2,9,TANK,10,M,1,24.00
1456358400,2016,25,2,9,TANK,626,S,1,24.00
1456358400,2016,25,2,9,TANK,626,XL,1,24.00
1456358400,2016,25,2,9,L/S TOP,43X,M,1,27.00
1456358400,2016,25,2,9,L/S TOP,626,M,1,27.00
1456358400,2016,25,2,9,L/S TOP,39L,L,1,27.00
1456358400,2016,25,2,9,L/S TOP,43X,L,1,27.00
1456358400,2016,25,2,9,TANK,43X,XL,1,22.80
1456358400,2016,25,2,9,TANK,1,S,1,30.00
1456358400,2016,25,2,9,TANK,106,M,1,24.00
1456358400,2016,25,2,9,TANK,106,S,1,24.00
1456358400,2016,25,2,9,L/S TOP,1,S,1,18.59
1456358400,2016,25,2,9,TANK,417,L,1,18.00
1456358400,2016,25,2,9,TANK,43X,L,1,18.00
1456358400,2016,25,2,9,TANK,43X,M,1,18.00
1456358400,2016,25,2,9,TANK,513,L,1,18.00
1456358400,2016,25,2,9,TANK,513,L,1,18.00
1456358400,2016,25,2,9,TANK,513,M,1,18.00
1456358400,2016,25,2,9,TANK,138,L,1,18.00
1456358400,2016,25,2,9,TANK,138,S,1,18.00
1456358400,2016,25,2,9,TANK,42X,M,1,18.00
1456358400,2016,25,2,9,TANK,42X,S,1,18.00
1456358400,2016,25,2,9,LONG LEGGING,1,S,1,27.00
1456358400,2016,25,2,9,LONG LEGGING,1,XS,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,303,L,1,33.99
1456358400,2016,25,2,9,LONG LEGGING,303,S,1,20.40
1456358400,2016,25,2,9,LONG LEGGING,773,L,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,773,XS,1,20.40
1456358400,2016,25,2,9,LONG LEGGING,1,L,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,1,S,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,1,XL,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,1,XL,1,20.40
1456358400,2016,25,2,9,LONG LEGGING,33D,XS,1,20.39
1456358400,2016,25,2,9,CAPRI,1,L,2,19.20
1456358400,2016,25,2,9,CAPRI,1,L,1,19.19
1456358400,2016,25,2,9,LONG LEGGING,626,S,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,626,S,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,513,L,1,27.00
1456358400,2016,25,2,9,LONG LEGGING,00O,L,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,01O,L,1,20.40
1456358400,2016,25,2,9,LONG LEGGING,01O,M,1,20.39
1456358400,2016,25,2,9,CAPRI,21E,XS,1,19.19
1456358400,2016,25,2,9,CAPRI,33D,S,1,25.20
1456358400,2016,25,2,9,CAPRI,36M,XL,1,25.20
1456358400,2016,25,2,9,CAPRI,36M,XS,1,25.20
1456358400,2016,25,2,9,CAPRI,509,XS,1,25.20
1456358400,2016,25,2,9,CAPRI,773,M,1,25.20
1456358400,2016,25,2,9,LONG LEGGING,303,XL,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,1,L,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,1,S,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,10,L,1,33.99
1456358400,2016,25,2,9,LONG LEGGING,10,S,1,20.40
1456358400,2016,25,2,9,CAPRI,03V,XL,1,25.20
1456358400,2016,25,2,9,LONG LEGGING,1,S,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,303,L,1,33.99
1456358400,2016,25,2,9,LONG LEGGING,1,XS,1,27.00
1456358400,2016,25,2,9,LONG LEGGING,805,XS,1,27.00
1456358400,2016,25,2,9,LONG LEGGING,1,L,1,20.39
1456358400,2016,25,2,9,LONG LEGGING,1,L,1,20.39
